"data","KWh","ora","ora_bis","luce","apertura"
2018-08-25,20.85,170000,"17:00:00",1,1
2018-08-25,21.3,171500,"17:15:00",1,1
2018-08-25,20.25,173000,"17:30:00",1,1
2018-08-25,21.45,174500,"17:45:00",1,1
2018-08-25,21.75,180000,"18:00:00",1,1
2018-08-25,21,181500,"18:15:00",1,1
2018-08-25,21.6,183000,"18:30:00",1,1
2018-08-25,21,184500,"18:45:00",1,1
2018-08-25,21,190000,"19:00:00",1,1
2018-08-25,20.4,191500,"19:15:00",1,1
2018-08-25,20.1,193000,"19:30:00",1,1
2018-08-25,19.95,194500,"19:45:00",1,1
2018-08-25,19.8,2e+05,"20:00:00",1,1
2018-08-25,19.05,201500,"20:15:00",1,1
2018-08-25,19.65,203000,"20:30:00",0,1
2018-08-25,19.05,204500,"20:45:00",0,0
2018-08-25,19.65,210000,"21:00:00",0,0
2018-08-25,20.25,211500,"21:15:00",0,0
2018-08-25,19.95,213000,"21:30:00",0,0
2018-08-25,19.5,214500,"21:45:00",0,0
2018-08-25,19.8,220000,"22:00:00",0,0
2018-08-25,19.2,221500,"22:15:00",0,0
2018-08-25,19.2,223000,"22:30:00",0,0
2018-08-25,18.45,224500,"22:45:00",0,0
2018-08-25,19.35,230000,"23:00:00",0,0
2018-08-25,19.35,231500,"23:15:00",0,0
2018-08-25,19.35,233000,"23:30:00",0,0
2018-08-25,19.35,234500,"23:45:00",0,0
2018-08-26,20.55,0,"00:00:00",0,0
2018-08-26,21.45,1500,"00:15:00",0,0
2018-08-26,19.2,3000,"00:30:00",0,0
2018-08-26,19.35,4500,"00:45:00",0,0
2018-08-26,20.25,10000,"01:00:00",0,0
2018-08-26,19.65,11500,"01:15:00",0,0
2018-08-26,19.2,13000,"01:30:00",0,0
2018-08-26,19.05,14500,"01:45:00",0,0
2018-08-26,19.65,20000,"02:00:00",0,0
2018-08-26,18.45,21500,"02:15:00",0,0
2018-08-26,19.8,23000,"02:30:00",0,0
2018-08-26,19.65,24500,"02:45:00",0,0
2018-08-26,20.25,30000,"03:00:00",0,0
2018-08-26,18.9,31500,"03:15:00",0,0
2018-08-26,19.35,33000,"03:30:00",0,0
2018-08-26,18.45,34500,"03:45:00",0,0
2018-08-26,18.45,40000,"04:00:00",0,0
2018-08-26,18.6,41500,"04:15:00",0,0
2018-08-26,19.05,43000,"04:30:00",0,0
2018-08-26,18.6,44500,"04:45:00",0,0
2018-08-26,19.05,50000,"05:00:00",0,0
2018-08-26,19.35,51500,"05:15:00",0,0
2018-08-26,19.2,53000,"05:30:00",0,0
2018-08-26,19.8,54500,"05:45:00",0,0
2018-08-26,18.75,60000,"06:00:00",0,0
2018-08-26,18.75,61500,"06:15:00",0,0
2018-08-26,17.85,63000,"06:30:00",0,0
2018-08-26,18.3,64500,"06:45:00",1,0
2018-08-26,17.55,70000,"07:00:00",1,0
2018-08-26,18.75,71500,"07:15:00",1,0
2018-08-26,18,73000,"07:30:00",1,1
2018-08-26,19.05,74500,"07:45:00",1,1
2018-08-26,17.85,80000,"08:00:00",1,1
2018-08-26,19.35,81500,"08:15:00",1,1
2018-08-26,18.75,83000,"08:30:00",1,1
2018-08-26,18,84500,"08:45:00",1,1
2018-08-26,17.85,90000,"09:00:00",1,1
2018-08-26,17.85,91500,"09:15:00",1,1
2018-08-26,17.55,93000,"09:30:00",1,1
2018-08-26,15.9,94500,"09:45:00",1,1
2018-08-26,17.55,1e+05,"10:00:00",1,1
2018-08-26,18.75,101500,"10:15:00",1,1
2018-08-26,18.15,103000,"10:30:00",1,1
2018-08-26,16.8,104500,"10:45:00",1,1
2018-08-26,18.45,110000,"11:00:00",1,1
2018-08-26,18,111500,"11:15:00",1,1
2018-08-26,19.2,113000,"11:30:00",1,1
2018-08-26,18.75,114500,"11:45:00",1,1
2018-08-26,18.45,120000,"12:00:00",1,1
2018-08-26,16.95,121500,"12:15:00",1,1
2018-08-26,17.85,123000,"12:30:00",1,1
2018-08-26,18.6,124500,"12:45:00",1,1
2018-08-26,18.6,130000,"13:00:00",1,1
2018-08-26,17.4,131500,"13:15:00",1,1
2018-08-26,18,133000,"13:30:00",1,1
2018-08-26,18.3,134500,"13:45:00",1,1
2018-08-26,18.9,140000,"14:00:00",1,1
2018-08-26,17.7,141500,"14:15:00",1,1
2018-08-26,18.75,143000,"14:30:00",1,1
2018-08-26,18.9,144500,"14:45:00",1,1
2018-08-26,18.45,150000,"15:00:00",1,1
2018-08-26,17.1,151500,"15:15:00",1,1
2018-08-26,17.85,153000,"15:30:00",1,1
2018-08-26,18.75,154500,"15:45:00",1,1
2018-08-26,18.15,160000,"16:00:00",1,1
2018-08-26,18.3,161500,"16:15:00",1,1
2018-08-26,18.3,163000,"16:30:00",1,1
2018-08-26,17.25,164500,"16:45:00",1,1
2018-08-26,17.55,170000,"17:00:00",1,1
2018-08-26,18.45,171500,"17:15:00",1,1
2018-08-26,19.5,173000,"17:30:00",1,1
2018-08-26,18.6,174500,"17:45:00",1,1
2018-08-26,17.7,180000,"18:00:00",1,1
2018-08-26,17.1,181500,"18:15:00",1,1
2018-08-26,17.7,183000,"18:30:00",1,1
2018-08-26,17.25,184500,"18:45:00",1,1
2018-08-26,18.9,190000,"19:00:00",1,1
2018-08-26,17.25,191500,"19:15:00",1,1
2018-08-26,17.1,193000,"19:30:00",1,1
2018-08-26,18.45,194500,"19:45:00",1,1
2018-08-26,18,2e+05,"20:00:00",1,1
2018-08-26,18.45,201500,"20:15:00",0,1
2018-08-26,16.5,203000,"20:30:00",0,1
2018-08-26,17.25,204500,"20:45:00",0,0
2018-08-26,16.2,210000,"21:00:00",0,0
2018-08-26,15.75,211500,"21:15:00",0,0
2018-08-26,16.65,213000,"21:30:00",0,0
2018-08-26,16.65,214500,"21:45:00",0,0
2018-08-26,15.75,220000,"22:00:00",0,0
2018-08-26,18.15,221500,"22:15:00",0,0
2018-08-26,17.25,223000,"22:30:00",0,0
2018-08-26,15.75,224500,"22:45:00",0,0
2018-08-26,15.6,230000,"23:00:00",0,0
2018-08-26,16.95,231500,"23:15:00",0,0
2018-08-26,16.5,233000,"23:30:00",0,0
2018-08-26,15.15,234500,"23:45:00",0,0
2018-08-27,15.3,0,"00:00:00",0,0
2018-08-27,17.25,1500,"00:15:00",0,0
2018-08-27,16.95,3000,"00:30:00",0,0
2018-08-27,16.05,4500,"00:45:00",0,0
2018-08-27,15.3,10000,"01:00:00",0,0
2018-08-27,16.65,11500,"01:15:00",0,0
2018-08-27,16.35,13000,"01:30:00",0,0
2018-08-27,14.55,14500,"01:45:00",0,0
2018-08-27,16.5,20000,"02:00:00",0,0
2018-08-27,16.2,21500,"02:15:00",0,0
2018-08-27,15.6,23000,"02:30:00",0,0
2018-08-27,16.05,24500,"02:45:00",0,0
2018-08-27,17.25,30000,"03:00:00",0,0
2018-08-27,16.65,31500,"03:15:00",0,0
2018-08-27,15.15,33000,"03:30:00",0,0
2018-08-27,15.75,34500,"03:45:00",0,0
2018-08-27,17.1,40000,"04:00:00",0,0
2018-08-27,16.8,41500,"04:15:00",0,0
2018-08-27,15.75,43000,"04:30:00",0,0
2018-08-27,16.5,44500,"04:45:00",0,0
2018-08-27,15.9,50000,"05:00:00",0,0
2018-08-27,16.95,51500,"05:15:00",0,0
2018-08-27,17.1,53000,"05:30:00",0,0
2018-08-27,16.5,54500,"05:45:00",0,0
2018-08-27,15.15,60000,"06:00:00",0,0
2018-08-27,17.4,61500,"06:15:00",0,0
2018-08-27,16.5,63000,"06:30:00",0,0
2018-08-27,15.9,64500,"06:45:00",1,0
2018-08-27,16.05,70000,"07:00:00",1,0
2018-08-27,18,71500,"07:15:00",1,0
2018-08-27,17.55,73000,"07:30:00",1,1
2018-08-27,16.65,74500,"07:45:00",1,1
2018-08-27,18.3,80000,"08:00:00",1,1
2018-08-27,18.6,81500,"08:15:00",1,1
2018-08-27,17.85,83000,"08:30:00",1,1
2018-08-27,19.95,84500,"08:45:00",1,1
2018-08-27,22.05,90000,"09:00:00",1,1
2018-08-27,21,91500,"09:15:00",1,1
2018-08-27,22.65,93000,"09:30:00",1,1
2018-08-27,22.95,94500,"09:45:00",1,1
2018-08-27,23.4,1e+05,"10:00:00",1,1
2018-08-27,21.9,101500,"10:15:00",1,1
2018-08-27,23.25,103000,"10:30:00",1,1
2018-08-27,21.9,104500,"10:45:00",1,1
2018-08-27,23.55,110000,"11:00:00",1,1
2018-08-27,23.25,111500,"11:15:00",1,1
2018-08-27,23.1,113000,"11:30:00",1,1
2018-08-27,22.8,114500,"11:45:00",1,1
2018-08-27,24,120000,"12:00:00",1,1
2018-08-27,24.6,121500,"12:15:00",1,1
2018-08-27,24.45,123000,"12:30:00",1,1
2018-08-27,24.6,124500,"12:45:00",1,1
2018-08-27,23.85,130000,"13:00:00",1,1
2018-08-27,24.3,131500,"13:15:00",1,1
2018-08-27,24.15,133000,"13:30:00",1,1
2018-08-27,23.7,134500,"13:45:00",1,1
2018-08-27,21.75,140000,"14:00:00",1,1
2018-08-27,23.1,141500,"14:15:00",1,1
2018-08-27,24.6,143000,"14:30:00",1,1
2018-08-27,24.75,144500,"14:45:00",1,1
2018-08-27,25.35,150000,"15:00:00",1,1
2018-08-27,25.5,151500,"15:15:00",1,1
2018-08-27,25.2,153000,"15:30:00",1,1
2018-08-27,25.05,154500,"15:45:00",1,1
2018-08-27,24.45,160000,"16:00:00",1,1
2018-08-27,24.45,161500,"16:15:00",1,1
2018-08-27,24.3,163000,"16:30:00",1,1
2018-08-27,24.45,164500,"16:45:00",1,1
2018-08-27,24.3,170000,"17:00:00",1,1
2018-08-27,24.45,171500,"17:15:00",1,1
2018-08-27,23.85,173000,"17:30:00",1,1
2018-08-27,24,174500,"17:45:00",1,1
2018-08-27,22.2,180000,"18:00:00",1,1
2018-08-27,21.75,181500,"18:15:00",1,1
2018-08-27,22.65,183000,"18:30:00",1,1
2018-08-27,22.8,184500,"18:45:00",1,1
2018-08-27,22.5,190000,"19:00:00",1,1
2018-08-27,22.65,191500,"19:15:00",1,1
2018-08-27,22.95,193000,"19:30:00",1,1
2018-08-27,22.65,194500,"19:45:00",1,1
2018-08-27,21.15,2e+05,"20:00:00",1,1
2018-08-27,20.7,201500,"20:15:00",0,1
2018-08-27,23.25,203000,"20:30:00",0,1
2018-08-27,21.75,204500,"20:45:00",0,0
2018-08-27,20.55,210000,"21:00:00",0,0
2018-08-27,21.45,211500,"21:15:00",0,0
2018-08-27,22.05,213000,"21:30:00",0,0
2018-08-27,19.35,214500,"21:45:00",0,0
2018-08-27,20.25,220000,"22:00:00",0,0
2018-08-27,21.45,221500,"22:15:00",0,0
2018-08-27,19.5,223000,"22:30:00",0,0
2018-08-27,19.95,224500,"22:45:00",0,0
2018-08-27,21.15,230000,"23:00:00",0,0
2018-08-27,22.2,231500,"23:15:00",0,0
2018-08-27,19.65,233000,"23:30:00",0,0
2018-08-27,20.85,234500,"23:45:00",0,0
2018-08-28,21.75,0,"00:00:00",0,0
2018-08-28,19.05,1500,"00:15:00",0,0
2018-08-28,20.25,3000,"00:30:00",0,0
2018-08-28,20.85,4500,"00:45:00",0,0
2018-08-28,19.95,10000,"01:00:00",0,0
2018-08-28,19.2,11500,"01:15:00",0,0
2018-08-28,19.5,13000,"01:30:00",0,0
2018-08-28,20.55,14500,"01:45:00",0,0
2018-08-28,21.3,20000,"02:00:00",0,0
2018-08-28,21.15,21500,"02:15:00",0,0
2018-08-28,20.7,23000,"02:30:00",0,0
2018-08-28,19.2,24500,"02:45:00",0,0
2018-08-28,19.95,30000,"03:00:00",0,0
2018-08-28,19.8,31500,"03:15:00",0,0
2018-08-28,19.95,33000,"03:30:00",0,0
2018-08-28,19.05,34500,"03:45:00",0,0
2018-08-28,20.25,40000,"04:00:00",0,0
2018-08-28,19.65,41500,"04:15:00",0,0
2018-08-28,20.4,43000,"04:30:00",0,0
2018-08-28,20.1,44500,"04:45:00",0,0
2018-08-28,20.4,50000,"05:00:00",0,0
2018-08-28,20.1,51500,"05:15:00",0,0
2018-08-28,19.5,53000,"05:30:00",0,0
2018-08-28,19.2,54500,"05:45:00",0,0
2018-08-28,19.05,60000,"06:00:00",0,0
2018-08-28,19.65,61500,"06:15:00",0,0
2018-08-28,20.7,63000,"06:30:00",0,0
2018-08-28,21.3,64500,"06:45:00",1,0
2018-08-28,20.7,70000,"07:00:00",1,0
2018-08-28,21.9,71500,"07:15:00",1,0
2018-08-28,22.35,73000,"07:30:00",1,1
2018-08-28,22.2,74500,"07:45:00",1,1
2018-08-28,21.45,80000,"08:00:00",1,1
2018-08-28,21.9,81500,"08:15:00",1,1
2018-08-28,22.65,83000,"08:30:00",1,1
2018-08-28,22.95,84500,"08:45:00",1,1
2018-08-28,21.75,90000,"09:00:00",1,1
2018-08-28,22.8,91500,"09:15:00",1,1
2018-08-28,23.55,93000,"09:30:00",1,1
2018-08-28,25.2,94500,"09:45:00",1,1
2018-08-28,24.75,1e+05,"10:00:00",1,1
2018-08-28,25.05,101500,"10:15:00",1,1
2018-08-28,25.5,103000,"10:30:00",1,1
2018-08-28,24.9,104500,"10:45:00",1,1
2018-08-28,25.2,110000,"11:00:00",1,1
2018-08-28,24.15,111500,"11:15:00",1,1
2018-08-28,24.6,113000,"11:30:00",1,1
2018-08-28,24.75,114500,"11:45:00",1,1
2018-08-28,25.8,120000,"12:00:00",1,1
2018-08-28,25.2,121500,"12:15:00",1,1
2018-08-28,25.8,123000,"12:30:00",1,1
2018-08-28,25.95,124500,"12:45:00",1,1
2018-08-28,26.25,130000,"13:00:00",1,1
2018-08-28,25.65,131500,"13:15:00",1,1
2018-08-28,25.5,133000,"13:30:00",1,1
2018-08-28,25.65,134500,"13:45:00",1,1
2018-08-28,25.5,140000,"14:00:00",1,1
2018-08-28,25.65,141500,"14:15:00",1,1
2018-08-28,25.5,143000,"14:30:00",1,1
2018-08-28,26.7,144500,"14:45:00",1,1
2018-08-28,26.55,150000,"15:00:00",1,1
2018-08-28,26.55,151500,"15:15:00",1,1
2018-08-28,26.1,153000,"15:30:00",1,1
2018-08-28,25.65,154500,"15:45:00",1,1
2018-08-28,25.5,160000,"16:00:00",1,1
2018-08-28,25.8,161500,"16:15:00",1,1
2018-08-28,25.65,163000,"16:30:00",1,1
2018-08-28,24.75,164500,"16:45:00",1,1
2018-08-28,25.35,170000,"17:00:00",1,1
2018-08-28,25.05,171500,"17:15:00",1,1
2018-08-28,26.25,173000,"17:30:00",1,1
2018-08-28,25.65,174500,"17:45:00",1,1
2018-08-28,23.55,180000,"18:00:00",1,1
2018-08-28,22.8,181500,"18:15:00",1,1
2018-08-28,21,183000,"18:30:00",1,1
2018-08-28,22.95,184500,"18:45:00",1,1
2018-08-28,23.7,190000,"19:00:00",1,1
2018-08-28,23.7,191500,"19:15:00",1,1
2018-08-28,20.7,193000,"19:30:00",1,1
2018-08-28,21.15,194500,"19:45:00",1,1
2018-08-28,22.95,2e+05,"20:00:00",1,1
2018-08-28,21.75,201500,"20:15:00",0,1
2018-08-28,21.15,203000,"20:30:00",0,1
2018-08-28,22.95,204500,"20:45:00",0,0
2018-08-28,22.8,210000,"21:00:00",0,0
2018-08-28,21.3,211500,"21:15:00",0,0
2018-08-28,22.35,213000,"21:30:00",0,0
2018-08-28,22.35,214500,"21:45:00",0,0
2018-08-28,21,220000,"22:00:00",0,0
2018-08-28,20.4,221500,"22:15:00",0,0
2018-08-28,21.9,223000,"22:30:00",0,0
2018-08-28,20.25,224500,"22:45:00",0,0
2018-08-28,21.9,230000,"23:00:00",0,0
2018-08-28,20.7,231500,"23:15:00",0,0
2018-08-28,21.45,233000,"23:30:00",0,0
2018-08-28,21.3,234500,"23:45:00",0,0
2018-08-29,21.45,0,"00:00:00",0,0
2018-08-29,20.85,1500,"00:15:00",0,0
2018-08-29,20.1,3000,"00:30:00",0,0
2018-08-29,20.7,4500,"00:45:00",0,0
2018-08-29,20.85,10000,"01:00:00",0,0
2018-08-29,20.4,11500,"01:15:00",0,0
2018-08-29,21,13000,"01:30:00",0,0
2018-08-29,20.85,14500,"01:45:00",0,0
2018-08-29,19.35,20000,"02:00:00",0,0
2018-08-29,20.7,21500,"02:15:00",0,0
2018-08-29,19.95,23000,"02:30:00",0,0
2018-08-29,20.4,24500,"02:45:00",0,0
2018-08-29,19.8,30000,"03:00:00",0,0
2018-08-29,20.4,31500,"03:15:00",0,0
2018-08-29,21,33000,"03:30:00",0,0
2018-08-29,20.25,34500,"03:45:00",0,0
2018-08-29,19.2,40000,"04:00:00",0,0
2018-08-29,19.2,41500,"04:15:00",0,0
2018-08-29,19.65,43000,"04:30:00",0,0
2018-08-29,20.1,44500,"04:45:00",0,0
2018-08-29,20.4,50000,"05:00:00",0,0
2018-08-29,19.35,51500,"05:15:00",0,0
2018-08-29,19.95,53000,"05:30:00",0,0
2018-08-29,20.25,54500,"05:45:00",0,0
2018-08-29,20.7,60000,"06:00:00",0,0
2018-08-29,19.2,61500,"06:15:00",0,0
2018-08-29,20.7,63000,"06:30:00",0,0
2018-08-29,21.75,64500,"06:45:00",1,0
2018-08-29,22.05,70000,"07:00:00",1,0
2018-08-29,22.05,71500,"07:15:00",1,0
2018-08-29,20.85,73000,"07:30:00",1,1
2018-08-29,21.15,74500,"07:45:00",1,1
2018-08-29,21.75,80000,"08:00:00",1,1
2018-08-29,21.45,81500,"08:15:00",1,1
2018-08-29,20.7,83000,"08:30:00",1,1
2018-08-29,22.35,84500,"08:45:00",1,1
2018-08-29,23.4,90000,"09:00:00",1,1
2018-08-29,23.4,91500,"09:15:00",1,1
2018-08-29,22.5,93000,"09:30:00",1,1
2018-08-29,23.55,94500,"09:45:00",1,1
2018-08-29,24.15,1e+05,"10:00:00",1,1
2018-08-29,24.3,101500,"10:15:00",1,1
2018-08-29,24,103000,"10:30:00",1,1
2018-08-29,24.15,104500,"10:45:00",1,1
2018-08-29,24.15,110000,"11:00:00",1,1
2018-08-29,25.2,111500,"11:15:00",1,1
2018-08-29,25.8,113000,"11:30:00",1,1
2018-08-29,24.9,114500,"11:45:00",1,1
2018-08-29,24.9,120000,"12:00:00",1,1
2018-08-29,24.9,121500,"12:15:00",1,1
2018-08-29,24.9,123000,"12:30:00",1,1
2018-08-29,25.65,124500,"12:45:00",1,1
2018-08-29,25.8,130000,"13:00:00",1,1
2018-08-29,26.1,131500,"13:15:00",1,1
2018-08-29,25.5,133000,"13:30:00",1,1
2018-08-29,24.9,134500,"13:45:00",1,1
2018-08-29,25.05,140000,"14:00:00",1,1
2018-08-29,25.65,141500,"14:15:00",1,1
2018-08-29,26.4,143000,"14:30:00",1,1
2018-08-29,25.65,144500,"14:45:00",1,1
2018-08-29,25.35,150000,"15:00:00",1,1
2018-08-29,24,151500,"15:15:00",1,1
2018-08-29,24.15,153000,"15:30:00",1,1
2018-08-29,26.1,154500,"15:45:00",1,1
2018-08-29,27,160000,"16:00:00",1,1
2018-08-29,26.55,161500,"16:15:00",1,1
2018-08-29,26.4,163000,"16:30:00",1,1
2018-08-29,26.1,164500,"16:45:00",1,1
2018-08-29,24.9,170000,"17:00:00",1,1
2018-08-29,24,171500,"17:15:00",1,1
2018-08-29,23.85,173000,"17:30:00",1,1
2018-08-29,25.2,174500,"17:45:00",1,1
2018-08-29,23.85,180000,"18:00:00",1,1
2018-08-29,23.7,181500,"18:15:00",1,1
2018-08-29,23.4,183000,"18:30:00",1,1
2018-08-29,22.95,184500,"18:45:00",1,1
2018-08-29,22.5,190000,"19:00:00",1,1
2018-08-29,22.2,191500,"19:15:00",1,1
2018-08-29,21.6,193000,"19:30:00",1,1
2018-08-29,19.65,194500,"19:45:00",1,1
2018-08-29,21,2e+05,"20:00:00",1,1
2018-08-29,21.6,201500,"20:15:00",0,1
2018-08-29,21.6,203000,"20:30:00",0,1
2018-08-29,21.9,204500,"20:45:00",0,0
2018-08-29,22.05,210000,"21:00:00",0,0
2018-08-29,20.25,211500,"21:15:00",0,0
2018-08-29,19.5,213000,"21:30:00",0,0
2018-08-29,21.15,214500,"21:45:00",0,0
2018-08-29,22.65,220000,"22:00:00",0,0
2018-08-29,21,221500,"22:15:00",0,0
2018-08-29,19.95,223000,"22:30:00",0,0
2018-08-29,21.15,224500,"22:45:00",0,0
2018-08-29,21,230000,"23:00:00",0,0
2018-08-29,19.8,231500,"23:15:00",0,0
2018-08-29,20.1,233000,"23:30:00",0,0
2018-08-29,21,234500,"23:45:00",0,0
2018-08-30,19.05,0,"00:00:00",0,0
2018-08-30,18.9,1500,"00:15:00",0,0
2018-08-30,20.25,3000,"00:30:00",0,0
2018-08-30,19.35,4500,"00:45:00",0,0
2018-08-30,20.85,10000,"01:00:00",0,0
2018-08-30,20.85,11500,"01:15:00",0,0
2018-08-30,18.3,13000,"01:30:00",0,0
2018-08-30,19.8,14500,"01:45:00",0,0
2018-08-30,21.3,20000,"02:00:00",0,0
2018-08-30,19.05,21500,"02:15:00",0,0
2018-08-30,19.95,23000,"02:30:00",0,0
2018-08-30,19.8,24500,"02:45:00",0,0
2018-08-30,19.8,30000,"03:00:00",0,0
2018-08-30,19.8,31500,"03:15:00",0,0
2018-08-30,19.2,33000,"03:30:00",0,0
2018-08-30,19.5,34500,"03:45:00",0,0
2018-08-30,19.8,40000,"04:00:00",0,0
2018-08-30,19.2,41500,"04:15:00",0,0
2018-08-30,20.25,43000,"04:30:00",0,0
2018-08-30,19.95,44500,"04:45:00",0,0
2018-08-30,19.2,50000,"05:00:00",0,0
2018-08-30,18.6,51500,"05:15:00",0,0
2018-08-30,19.05,53000,"05:30:00",0,0
2018-08-30,18.45,54500,"05:45:00",0,0
2018-08-30,19.65,60000,"06:00:00",0,0
2018-08-30,19.35,61500,"06:15:00",0,0
2018-08-30,21.9,63000,"06:30:00",0,0
2018-08-30,20.25,64500,"06:45:00",1,0
2018-08-30,20.4,70000,"07:00:00",1,0
2018-08-30,20.85,71500,"07:15:00",1,0
2018-08-30,20.85,73000,"07:30:00",1,1
2018-08-30,21.6,74500,"07:45:00",1,1
2018-08-30,23.25,80000,"08:00:00",1,1
2018-08-30,23.55,81500,"08:15:00",1,1
2018-08-30,22.65,83000,"08:30:00",1,1
2018-08-30,22.5,84500,"08:45:00",1,1
2018-08-30,23.85,90000,"09:00:00",1,1
2018-08-30,23.55,91500,"09:15:00",1,1
2018-08-30,22.5,93000,"09:30:00",1,1
2018-08-30,24.3,94500,"09:45:00",1,1
2018-08-30,24.3,1e+05,"10:00:00",1,1
2018-08-30,24.6,101500,"10:15:00",1,1
2018-08-30,25.5,103000,"10:30:00",1,1
2018-08-30,24.9,104500,"10:45:00",1,1
2018-08-30,23.7,110000,"11:00:00",1,1
2018-08-30,23.85,111500,"11:15:00",1,1
2018-08-30,24.9,113000,"11:30:00",1,1
2018-08-30,27,114500,"11:45:00",1,1
2018-08-30,26.55,120000,"12:00:00",1,1
2018-08-30,26.4,121500,"12:15:00",1,1
2018-08-30,26.1,123000,"12:30:00",1,1
2018-08-30,25.35,124500,"12:45:00",1,1
2018-08-30,24.3,130000,"13:00:00",1,1
2018-08-30,25.2,131500,"13:15:00",1,1
2018-08-30,26.85,133000,"13:30:00",1,1
2018-08-30,26.7,134500,"13:45:00",1,1
2018-08-30,26.55,140000,"14:00:00",1,1
2018-08-30,26.7,141500,"14:15:00",1,1
2018-08-30,26.25,143000,"14:30:00",1,1
2018-08-30,25.95,144500,"14:45:00",1,1
2018-08-30,25.95,150000,"15:00:00",1,1
2018-08-30,25.8,151500,"15:15:00",1,1
2018-08-30,26.7,153000,"15:30:00",1,1
2018-08-30,26.7,154500,"15:45:00",1,1
2018-08-30,27.15,160000,"16:00:00",1,1
2018-08-30,26.55,161500,"16:15:00",1,1
2018-08-30,25.95,163000,"16:30:00",1,1
2018-08-30,26.25,164500,"16:45:00",1,1
2018-08-30,26.25,170000,"17:00:00",1,1
2018-08-30,26.1,171500,"17:15:00",1,1
2018-08-30,26.4,173000,"17:30:00",1,1
2018-08-30,24.75,174500,"17:45:00",1,1
2018-08-30,23.1,180000,"18:00:00",1,1
2018-08-30,22.8,181500,"18:15:00",1,1
2018-08-30,24.15,183000,"18:30:00",1,1
2018-08-30,23.7,184500,"18:45:00",1,1
2018-08-30,23.7,190000,"19:00:00",1,1
2018-08-30,23.25,191500,"19:15:00",1,1
2018-08-30,23.4,193000,"19:30:00",1,1
2018-08-30,23.25,194500,"19:45:00",1,1
2018-08-30,22.05,2e+05,"20:00:00",1,1
2018-08-30,21.6,201500,"20:15:00",0,1
2018-08-30,22.8,203000,"20:30:00",0,1
2018-08-30,23.4,204500,"20:45:00",0,0
2018-08-30,20.4,210000,"21:00:00",0,0
2018-08-30,21,211500,"21:15:00",0,0
2018-08-30,23.55,213000,"21:30:00",0,0
2018-08-30,22.2,214500,"21:45:00",0,0
2018-08-30,20.7,220000,"22:00:00",0,0
2018-08-30,21.9,221500,"22:15:00",0,0
2018-08-30,22.05,223000,"22:30:00",0,0
2018-08-30,21.9,224500,"22:45:00",0,0
2018-08-30,23.85,230000,"23:00:00",0,0
2018-08-30,22.65,231500,"23:15:00",0,0
2018-08-30,21.45,233000,"23:30:00",0,0
2018-08-30,21.9,234500,"23:45:00",0,0
2018-08-31,22.95,0,"00:00:00",0,0
2018-08-31,19.95,1500,"00:15:00",0,0
2018-08-31,21.15,3000,"00:30:00",0,0
2018-08-31,22.65,4500,"00:45:00",0,0
2018-08-31,19.95,10000,"01:00:00",0,0
2018-08-31,20.25,11500,"01:15:00",0,0
2018-08-31,21.9,13000,"01:30:00",0,0
2018-08-31,20.85,14500,"01:45:00",0,0
2018-08-31,19.5,20000,"02:00:00",0,0
2018-08-31,21.9,21500,"02:15:00",0,0
2018-08-31,22.5,23000,"02:30:00",0,0
2018-08-31,20.1,24500,"02:45:00",0,0
2018-08-31,20.4,30000,"03:00:00",0,0
2018-08-31,20.55,31500,"03:15:00",0,0
2018-08-31,20.85,33000,"03:30:00",0,0
2018-08-31,21.15,34500,"03:45:00",0,0
2018-08-31,21.15,40000,"04:00:00",0,0
2018-08-31,21.45,41500,"04:15:00",0,0
2018-08-31,20.85,43000,"04:30:00",0,0
2018-08-31,20.1,44500,"04:45:00",0,0
2018-08-31,21,50000,"05:00:00",0,0
2018-08-31,21.45,51500,"05:15:00",0,0
2018-08-31,21.6,53000,"05:30:00",0,0
2018-08-31,20.7,54500,"05:45:00",0,0
2018-08-31,20.55,60000,"06:00:00",0,0
2018-08-31,19.95,61500,"06:15:00",0,0
2018-08-31,21.15,63000,"06:30:00",0,0
2018-08-31,22.65,64500,"06:45:00",1,0
2018-08-31,23.55,70000,"07:00:00",1,0
2018-08-31,23.55,71500,"07:15:00",1,0
2018-08-31,22.95,73000,"07:30:00",1,1
2018-08-31,21.6,74500,"07:45:00",1,1
2018-08-31,22.5,80000,"08:00:00",1,1
2018-08-31,24.15,81500,"08:15:00",1,1
2018-08-31,23.1,83000,"08:30:00",1,1
2018-08-31,21.6,84500,"08:45:00",1,1
2018-08-31,22.2,90000,"09:00:00",1,1
2018-08-31,22.05,91500,"09:15:00",1,1
2018-08-31,22.2,93000,"09:30:00",1,1
2018-08-31,21.9,94500,"09:45:00",1,1
2018-08-31,23.1,1e+05,"10:00:00",1,1
2018-08-31,23.1,101500,"10:15:00",1,1
2018-08-31,22.95,103000,"10:30:00",1,1
2018-08-31,23.25,104500,"10:45:00",1,1
2018-08-31,24.15,110000,"11:00:00",1,1
2018-08-31,24.3,111500,"11:15:00",1,1
2018-08-31,22.95,113000,"11:30:00",1,1
2018-08-31,22.35,114500,"11:45:00",1,1
2018-08-31,23.4,120000,"12:00:00",1,1
2018-08-31,23.55,121500,"12:15:00",1,1
2018-08-31,23.1,123000,"12:30:00",1,1
2018-08-31,23.4,124500,"12:45:00",1,1
