"data","KWh","ora","ora_bis","luce","apertura"
2019-08-22,38.9125,83000,"08:30:00",1,1
2019-08-22,39.05,84500,"08:45:00",1,1
2019-08-22,39.05,90000,"09:00:00",1,1
2019-08-22,39.7375,91500,"09:15:00",1,1
2019-08-22,39.4625,93000,"09:30:00",1,1
2019-08-22,40.0125,94500,"09:45:00",1,1
2019-08-22,39.7375,1e+05,"10:00:00",1,1
2019-08-22,40.15,101500,"10:15:00",1,1
2019-08-22,40.0125,103000,"10:30:00",1,1
2019-08-22,39.4625,104500,"10:45:00",1,1
2019-08-22,40.0125,110000,"11:00:00",1,1
2019-08-22,39.7375,111500,"11:15:00",1,1
2019-08-22,39.875,113000,"11:30:00",1,1
2019-08-22,39.875,114500,"11:45:00",1,1
2019-08-22,39.4625,120000,"12:00:00",1,1
2019-08-22,40.0125,121500,"12:15:00",1,1
2019-08-22,39.7375,123000,"12:30:00",1,1
2019-08-22,40.0125,124500,"12:45:00",1,1
2019-08-22,39.7375,130000,"13:00:00",1,1
2019-08-22,40.15,131500,"13:15:00",1,1
2019-08-22,39.875,133000,"13:30:00",1,1
2019-08-22,39.7375,134500,"13:45:00",1,1
2019-08-22,39.7375,140000,"14:00:00",1,1
2019-08-22,39.4625,141500,"14:15:00",1,1
2019-08-22,39.7375,143000,"14:30:00",1,1
2019-08-22,39.875,144500,"14:45:00",1,1
2019-08-22,40.0125,150000,"15:00:00",1,1
2019-08-22,39.7375,151500,"15:15:00",1,1
2019-08-22,39.4625,153000,"15:30:00",1,1
2019-08-22,39.7375,154500,"15:45:00",1,1
2019-08-22,39.4625,160000,"16:00:00",1,1
2019-08-22,39.6,161500,"16:15:00",1,1
2019-08-22,39.7375,163000,"16:30:00",1,1
2019-08-22,38.9125,164500,"16:45:00",1,1
2019-08-22,38.9125,170000,"17:00:00",1,1
2019-08-22,38.775,171500,"17:15:00",1,1
2019-08-22,38.6375,173000,"17:30:00",1,1
2019-08-22,38.9125,174500,"17:45:00",1,1
2019-08-22,38.3625,180000,"18:00:00",1,1
2019-08-22,38.225,181500,"18:15:00",1,1
2019-08-22,37.675,183000,"18:30:00",1,1
2019-08-22,38.225,184500,"18:45:00",1,1
2019-08-22,37.5375,190000,"19:00:00",1,1
2019-08-22,37.675,191500,"19:15:00",1,1
2019-08-22,37.8125,193000,"19:30:00",1,1
2019-08-22,37.5375,194500,"19:45:00",1,1
2019-08-22,37.4,2e+05,"20:00:00",1,1
2019-08-22,37.675,201500,"20:15:00",1,1
2019-08-22,37.4,203000,"20:30:00",0,1
2019-08-22,37.675,204500,"20:45:00",0,1
2019-08-22,37.5375,210000,"21:00:00",0,1
2019-08-22,37.4,211500,"21:15:00",0,1
2019-08-22,38.0875,213000,"21:30:00",0,1
2019-08-22,37.675,214500,"21:45:00",0,1
2019-08-22,36.575,220000,"22:00:00",0,1
2019-08-22,36.4375,221500,"22:15:00",0,0
2019-08-22,36.3,223000,"22:30:00",0,0
2019-08-22,36.1625,224500,"22:45:00",0,0
2019-08-22,36.1625,230000,"23:00:00",0,0
2019-08-22,36.1625,231500,"23:15:00",0,0
2019-08-22,36.1625,233000,"23:30:00",0,0
2019-08-22,36.3,234500,"23:45:00",0,0
2019-08-23,36.575,0,"00:00:00",0,0
2019-08-23,36.3,1500,"00:15:00",0,0
2019-08-23,36.1625,3000,"00:30:00",0,0
2019-08-23,36.3,4500,"00:45:00",0,0
2019-08-23,36.3,10000,"01:00:00",0,0
2019-08-23,36.025,11500,"01:15:00",0,0
2019-08-23,36.025,13000,"01:30:00",0,0
2019-08-23,36.1625,14500,"01:45:00",0,0
2019-08-23,36.025,20000,"02:00:00",0,0
2019-08-23,36.025,21500,"02:15:00",0,0
2019-08-23,36.4375,23000,"02:30:00",0,0
2019-08-23,36.3,24500,"02:45:00",0,0
2019-08-23,36.025,30000,"03:00:00",0,0
2019-08-23,36.025,31500,"03:15:00",0,0
2019-08-23,36.1625,33000,"03:30:00",0,0
2019-08-23,36.025,34500,"03:45:00",0,0
2019-08-23,36.025,40000,"04:00:00",0,0
2019-08-23,36.1625,41500,"04:15:00",0,0
2019-08-23,36.1625,43000,"04:30:00",0,0
2019-08-23,36.1625,44500,"04:45:00",0,0
2019-08-23,36.025,50000,"05:00:00",0,0
2019-08-23,36.1625,51500,"05:15:00",0,0
2019-08-23,35.8875,53000,"05:30:00",0,0
2019-08-23,36.025,54500,"05:45:00",0,0
2019-08-23,36.3,60000,"06:00:00",0,0
2019-08-23,37.8125,61500,"06:15:00",0,0
2019-08-23,36.3,63000,"06:30:00",0,0
2019-08-23,36.575,64500,"06:45:00",1,0
2019-08-23,36.575,70000,"07:00:00",1,0
2019-08-23,36.4375,71500,"07:15:00",1,0
2019-08-23,37.5375,73000,"07:30:00",1,1
2019-08-23,37.4,74500,"07:45:00",1,1
2019-08-23,37.95,80000,"08:00:00",1,1
2019-08-23,38.3625,81500,"08:15:00",1,1
2019-08-23,38.3625,83000,"08:30:00",1,1
2019-08-23,38.3625,84500,"08:45:00",1,1
2019-08-23,38.9125,90000,"09:00:00",1,1
2019-08-23,39.1875,91500,"09:15:00",1,1
2019-08-23,39.05,93000,"09:30:00",1,1
2019-08-23,39.1875,94500,"09:45:00",1,1
2019-08-23,38.6375,1e+05,"10:00:00",1,1
2019-08-23,39.1875,101500,"10:15:00",1,1
2019-08-23,39.05,103000,"10:30:00",1,1
2019-08-23,39.05,104500,"10:45:00",1,1
2019-08-23,39.1875,110000,"11:00:00",1,1
2019-08-23,39.05,111500,"11:15:00",1,1
2019-08-23,39.1875,113000,"11:30:00",1,1
2019-08-23,39.6,114500,"11:45:00",1,1
2019-08-23,38.9125,120000,"12:00:00",1,1
2019-08-23,39.4625,121500,"12:15:00",1,1
2019-08-23,38.775,123000,"12:30:00",1,1
2019-08-23,39.1875,124500,"12:45:00",1,1
2019-08-23,39.4625,130000,"13:00:00",1,1
2019-08-23,38.9125,131500,"13:15:00",1,1
2019-08-23,39.6,133000,"13:30:00",1,1
2019-08-23,39.4625,134500,"13:45:00",1,1
2019-08-23,39.1875,140000,"14:00:00",1,1
2019-08-23,39.1875,141500,"14:15:00",1,1
2019-08-23,38.9125,143000,"14:30:00",1,1
2019-08-23,39.4625,144500,"14:45:00",1,1
2019-08-23,39.1875,150000,"15:00:00",1,1
2019-08-23,38.9125,151500,"15:15:00",1,1
2019-08-23,39.4625,153000,"15:30:00",1,1
2019-08-23,39.1875,154500,"15:45:00",1,1
2019-08-23,38.9125,160000,"16:00:00",1,1
2019-08-23,38.9125,161500,"16:15:00",1,1
2019-08-23,38.6375,163000,"16:30:00",1,1
2019-08-23,38.3625,164500,"16:45:00",1,1
2019-08-23,38.3625,170000,"17:00:00",1,1
2019-08-23,38.225,171500,"17:15:00",1,1
2019-08-23,38.5,173000,"17:30:00",1,1
2019-08-23,38.0875,174500,"17:45:00",1,1
2019-08-23,37.95,180000,"18:00:00",1,1
2019-08-23,37.8125,181500,"18:15:00",1,1
2019-08-23,37.2625,183000,"18:30:00",1,1
2019-08-23,37.8125,184500,"18:45:00",1,1
2019-08-23,37.5375,190000,"19:00:00",1,1
2019-08-23,37.125,191500,"19:15:00",1,1
2019-08-23,37.125,193000,"19:30:00",1,1
2019-08-23,36.9875,194500,"19:45:00",1,1
2019-08-23,37.125,2e+05,"20:00:00",1,1
2019-08-23,37.4,201500,"20:15:00",1,1
2019-08-23,37.4,203000,"20:30:00",0,1
2019-08-23,37.2625,204500,"20:45:00",0,1
2019-08-23,37.125,210000,"21:00:00",0,1
2019-08-23,36.9875,211500,"21:15:00",0,1
2019-08-23,37.2625,213000,"21:30:00",0,1
2019-08-23,36.9875,214500,"21:45:00",0,1
2019-08-23,36.025,220000,"22:00:00",0,1
2019-08-23,35.8875,221500,"22:15:00",0,0
2019-08-23,35.75,223000,"22:30:00",0,0
2019-08-23,35.8875,224500,"22:45:00",0,0
2019-08-23,35.75,230000,"23:00:00",0,0
2019-08-23,35.75,231500,"23:15:00",0,0
2019-08-23,35.75,233000,"23:30:00",0,0
2019-08-23,35.75,234500,"23:45:00",0,0
2019-08-24,35.75,0,"00:00:00",0,0
2019-08-24,35.8875,1500,"00:15:00",0,0
2019-08-24,35.75,3000,"00:30:00",0,0
2019-08-24,36.025,4500,"00:45:00",0,0
2019-08-24,35.6125,10000,"01:00:00",0,0
2019-08-24,35.3375,11500,"01:15:00",0,0
2019-08-24,35.475,13000,"01:30:00",0,0
2019-08-24,35.475,14500,"01:45:00",0,0
2019-08-24,35.475,20000,"02:00:00",0,0
2019-08-24,35.6125,21500,"02:15:00",0,0
2019-08-24,35.6125,23000,"02:30:00",0,0
2019-08-24,35.6125,24500,"02:45:00",0,0
2019-08-24,35.6125,30000,"03:00:00",0,0
2019-08-24,35.75,31500,"03:15:00",0,0
2019-08-24,35.6125,33000,"03:30:00",0,0
2019-08-24,35.6125,34500,"03:45:00",0,0
2019-08-24,35.6125,40000,"04:00:00",0,0
2019-08-24,35.6125,41500,"04:15:00",0,0
2019-08-24,35.6125,43000,"04:30:00",0,0
2019-08-24,35.6125,44500,"04:45:00",0,0
2019-08-24,35.475,50000,"05:00:00",0,0
2019-08-24,35.75,51500,"05:15:00",0,0
2019-08-24,35.475,53000,"05:30:00",0,0
2019-08-24,35.475,54500,"05:45:00",0,0
2019-08-24,35.6125,60000,"06:00:00",0,0
2019-08-24,37.2625,61500,"06:15:00",0,0
2019-08-24,35.8875,63000,"06:30:00",0,0
2019-08-24,35.6125,64500,"06:45:00",1,0
2019-08-24,35.75,70000,"07:00:00",1,0
2019-08-24,35.75,71500,"07:15:00",1,0
2019-08-24,36.7125,73000,"07:30:00",1,1
2019-08-24,36.7125,74500,"07:45:00",1,1
2019-08-24,37.125,80000,"08:00:00",1,1
2019-08-24,36.7125,81500,"08:15:00",1,1
2019-08-24,36.9875,83000,"08:30:00",1,1
2019-08-24,36.575,84500,"08:45:00",1,1
2019-08-24,37.125,90000,"09:00:00",1,1
2019-08-24,36.575,91500,"09:15:00",1,1
2019-08-24,37.2625,93000,"09:30:00",1,1
2019-08-24,37.4,94500,"09:45:00",1,1
2019-08-24,37.125,1e+05,"10:00:00",1,1
2019-08-24,37.4,101500,"10:15:00",1,1
2019-08-24,37.125,103000,"10:30:00",1,1
2019-08-24,37.4,104500,"10:45:00",1,1
2019-08-24,37.2625,110000,"11:00:00",1,1
2019-08-24,37.675,111500,"11:15:00",1,1
2019-08-24,37.4,113000,"11:30:00",1,1
2019-08-24,37.5375,114500,"11:45:00",1,1
2019-08-24,38.0875,120000,"12:00:00",1,1
2019-08-24,37.4,121500,"12:15:00",1,1
2019-08-24,37.5375,123000,"12:30:00",1,1
2019-08-24,37.4,124500,"12:45:00",1,1
2019-08-24,37.5375,130000,"13:00:00",1,1
2019-08-24,37.8125,131500,"13:15:00",1,1
2019-08-24,37.4,133000,"13:30:00",1,1
2019-08-24,38.0875,134500,"13:45:00",1,1
2019-08-24,37.5375,140000,"14:00:00",1,1
2019-08-24,37.8125,141500,"14:15:00",1,1
2019-08-24,37.675,143000,"14:30:00",1,1
2019-08-24,37.4,144500,"14:45:00",1,1
2019-08-24,37.8125,150000,"15:00:00",1,1
2019-08-24,37.8125,151500,"15:15:00",1,1
2019-08-24,37.95,153000,"15:30:00",1,1
2019-08-24,37.4,154500,"15:45:00",1,1
2019-08-24,37.675,160000,"16:00:00",1,1
2019-08-24,37.8125,161500,"16:15:00",1,1
2019-08-24,37.8125,163000,"16:30:00",1,1
2019-08-24,37.95,164500,"16:45:00",1,1
2019-08-24,37.4,170000,"17:00:00",1,1
2019-08-24,37.8125,171500,"17:15:00",1,1
2019-08-24,37.4,173000,"17:30:00",1,1
2019-08-24,37.125,174500,"17:45:00",1,1
2019-08-24,36.7125,180000,"18:00:00",1,1
2019-08-24,36.3,181500,"18:15:00",1,1
2019-08-24,36.85,183000,"18:30:00",1,1
2019-08-24,36.575,184500,"18:45:00",1,1
2019-08-24,36.4375,190000,"19:00:00",1,1
2019-08-24,36.3,191500,"19:15:00",1,1
2019-08-24,36.1625,193000,"19:30:00",1,1
2019-08-24,36.575,194500,"19:45:00",1,1
2019-08-24,36.1625,2e+05,"20:00:00",1,1
2019-08-24,35.8875,201500,"20:15:00",1,1
2019-08-24,36.025,203000,"20:30:00",0,1
2019-08-24,35.8875,204500,"20:45:00",0,1
2019-08-24,36.1625,210000,"21:00:00",0,1
2019-08-24,36.4375,211500,"21:15:00",0,1
2019-08-24,35.8875,213000,"21:30:00",0,1
2019-08-24,36.025,214500,"21:45:00",0,1
2019-08-24,36.025,220000,"22:00:00",0,1
2019-08-24,36.025,221500,"22:15:00",0,0
2019-08-24,35.8875,223000,"22:30:00",0,0
2019-08-24,36.025,224500,"22:45:00",0,0
2019-08-24,36.3,230000,"23:00:00",0,0
2019-08-24,35.75,231500,"23:15:00",0,0
2019-08-24,35.75,233000,"23:30:00",0,0
2019-08-24,35.75,234500,"23:45:00",0,0
2019-08-25,35.8875,0,"00:00:00",0,0
2019-08-25,35.75,1500,"00:15:00",0,0
2019-08-25,36.1625,3000,"00:30:00",0,0
2019-08-25,35.8875,4500,"00:45:00",0,0
2019-08-25,35.75,10000,"01:00:00",0,0
2019-08-25,35.6125,11500,"01:15:00",0,0
2019-08-25,35.6125,13000,"01:30:00",0,0
2019-08-25,35.6125,14500,"01:45:00",0,0
2019-08-25,35.6125,20000,"02:00:00",0,0
2019-08-25,35.6125,21500,"02:15:00",0,0
2019-08-25,35.75,23000,"02:30:00",0,0
2019-08-25,35.6125,24500,"02:45:00",0,0
2019-08-25,35.75,30000,"03:00:00",0,0
2019-08-25,35.8875,31500,"03:15:00",0,0
2019-08-25,35.6125,33000,"03:30:00",0,0
2019-08-25,35.6125,34500,"03:45:00",0,0
2019-08-25,35.6125,40000,"04:00:00",0,0
2019-08-25,35.6125,41500,"04:15:00",0,0
2019-08-25,35.6125,43000,"04:30:00",0,0
2019-08-25,35.6125,44500,"04:45:00",0,0
2019-08-25,35.475,50000,"05:00:00",0,0
2019-08-25,35.75,51500,"05:15:00",0,0
2019-08-25,35.475,53000,"05:30:00",0,0
2019-08-25,35.75,54500,"05:45:00",0,0
2019-08-25,35.75,60000,"06:00:00",0,0
2019-08-25,37.675,61500,"06:15:00",0,0
2019-08-25,35.75,63000,"06:30:00",0,0
2019-08-25,36.025,64500,"06:45:00",1,0
2019-08-25,35.75,70000,"07:00:00",1,0
2019-08-25,35.75,71500,"07:15:00",1,0
2019-08-25,35.8875,73000,"07:30:00",1,1
2019-08-25,35.75,74500,"07:45:00",1,1
2019-08-25,36.4375,80000,"08:00:00",1,1
2019-08-25,35.8875,81500,"08:15:00",1,1
2019-08-25,36.025,83000,"08:30:00",1,1
2019-08-25,35.75,84500,"08:45:00",1,1
2019-08-25,36.1625,90000,"09:00:00",1,1
2019-08-25,35.8875,91500,"09:15:00",1,1
2019-08-25,36.025,93000,"09:30:00",1,1
2019-08-25,36.025,94500,"09:45:00",1,1
2019-08-25,35.75,1e+05,"10:00:00",1,1
2019-08-25,36.025,101500,"10:15:00",1,1
2019-08-25,36.1625,103000,"10:30:00",1,1
2019-08-25,36.4375,104500,"10:45:00",1,1
2019-08-25,36.1625,110000,"11:00:00",1,1
2019-08-25,36.025,111500,"11:15:00",1,1
2019-08-25,36.3,113000,"11:30:00",1,1
2019-08-25,36.025,114500,"11:45:00",1,1
2019-08-25,36.3,120000,"12:00:00",1,1
2019-08-25,36.025,121500,"12:15:00",1,1
2019-08-25,36.3,123000,"12:30:00",1,1
2019-08-25,36.7125,124500,"12:45:00",1,1
2019-08-25,36.025,130000,"13:00:00",1,1
2019-08-25,36.3,131500,"13:15:00",1,1
2019-08-25,36.025,133000,"13:30:00",1,1
2019-08-25,36.1625,134500,"13:45:00",1,1
2019-08-25,36.3,140000,"14:00:00",1,1
2019-08-25,36.4375,141500,"14:15:00",1,1
2019-08-25,36.4375,143000,"14:30:00",1,1
2019-08-25,36.025,144500,"14:45:00",1,1
2019-08-25,36.1625,150000,"15:00:00",1,1
2019-08-25,36.025,151500,"15:15:00",1,1
2019-08-25,36.4375,153000,"15:30:00",1,1
2019-08-25,36.7125,154500,"15:45:00",1,1
2019-08-25,36.025,160000,"16:00:00",1,1
2019-08-25,36.1625,161500,"16:15:00",1,1
2019-08-25,35.8875,163000,"16:30:00",1,1
2019-08-25,36.1625,164500,"16:45:00",1,1
2019-08-25,36.3,170000,"17:00:00",1,1
2019-08-25,36.4375,171500,"17:15:00",1,1
2019-08-25,36.1625,173000,"17:30:00",1,1
2019-08-25,36.1625,174500,"17:45:00",1,1
2019-08-25,36.4375,180000,"18:00:00",1,1
2019-08-25,36.3,181500,"18:15:00",1,1
2019-08-25,36.7125,183000,"18:30:00",1,1
2019-08-25,36.575,184500,"18:45:00",1,1
2019-08-25,36.3,190000,"19:00:00",1,1
2019-08-25,36.3,191500,"19:15:00",1,1
2019-08-25,36.1625,193000,"19:30:00",1,1
2019-08-25,36.4375,194500,"19:45:00",1,1
2019-08-25,36.3,2e+05,"20:00:00",1,1
2019-08-25,36.1625,201500,"20:15:00",1,1
2019-08-25,35.8875,203000,"20:30:00",0,1
2019-08-25,36.025,204500,"20:45:00",0,1
2019-08-25,35.8875,210000,"21:00:00",0,1
2019-08-25,36.025,211500,"21:15:00",0,1
2019-08-25,35.8875,213000,"21:30:00",0,1
2019-08-25,35.8875,214500,"21:45:00",0,1
2019-08-25,36.1625,220000,"22:00:00",0,1
2019-08-25,36.1625,221500,"22:15:00",0,0
2019-08-25,36.3,223000,"22:30:00",0,0
2019-08-25,36.1625,224500,"22:45:00",0,0
2019-08-25,36.025,230000,"23:00:00",0,0
2019-08-25,36.025,231500,"23:15:00",0,0
2019-08-25,36.025,233000,"23:30:00",0,0
2019-08-25,36.025,234500,"23:45:00",0,0
2019-08-26,35.75,0,"00:00:00",0,0
2019-08-26,35.6125,1500,"00:15:00",0,0
2019-08-26,35.6125,3000,"00:30:00",0,0
2019-08-26,35.6125,4500,"00:45:00",0,0
2019-08-26,35.75,10000,"01:00:00",0,0
2019-08-26,35.475,11500,"01:15:00",0,0
2019-08-26,35.475,13000,"01:30:00",0,0
2019-08-26,35.6125,14500,"01:45:00",0,0
2019-08-26,35.3375,20000,"02:00:00",0,0
2019-08-26,35.6125,21500,"02:15:00",0,0
2019-08-26,35.475,23000,"02:30:00",0,0
2019-08-26,35.475,24500,"02:45:00",0,0
2019-08-26,35.6125,30000,"03:00:00",0,0
2019-08-26,35.475,31500,"03:15:00",0,0
2019-08-26,35.475,33000,"03:30:00",0,0
2019-08-26,35.475,34500,"03:45:00",0,0
2019-08-26,35.6125,40000,"04:00:00",0,0
2019-08-26,35.6125,41500,"04:15:00",0,0
2019-08-26,35.6125,43000,"04:30:00",0,0
2019-08-26,35.475,44500,"04:45:00",0,0
2019-08-26,35.475,50000,"05:00:00",0,0
2019-08-26,35.3375,51500,"05:15:00",0,0
2019-08-26,35.3375,53000,"05:30:00",0,0
2019-08-26,35.475,54500,"05:45:00",0,0
2019-08-26,35.475,60000,"06:00:00",0,0
2019-08-26,36.9875,61500,"06:15:00",0,0
2019-08-26,35.8875,63000,"06:30:00",0,0
2019-08-26,36.1625,64500,"06:45:00",1,0
2019-08-26,36.3,70000,"07:00:00",1,0
2019-08-26,36.7125,71500,"07:15:00",1,0
2019-08-26,37.4,73000,"07:30:00",1,1
2019-08-26,38.0875,74500,"07:45:00",1,1
2019-08-26,38.5,80000,"08:00:00",1,1
2019-08-26,38.5,81500,"08:15:00",1,1
2019-08-26,38.775,83000,"08:30:00",1,1
2019-08-26,39.4625,84500,"08:45:00",1,1
2019-08-26,39.7375,90000,"09:00:00",1,1
2019-08-26,39.4625,91500,"09:15:00",1,1
2019-08-26,40.0125,93000,"09:30:00",1,1
2019-08-26,39.4625,94500,"09:45:00",1,1
2019-08-26,39.6,1e+05,"10:00:00",1,1
2019-08-26,39.4625,101500,"10:15:00",1,1
2019-08-26,39.7375,103000,"10:30:00",1,1
2019-08-26,39.875,104500,"10:45:00",1,1
2019-08-26,39.875,110000,"11:00:00",1,1
2019-08-26,39.875,111500,"11:15:00",1,1
2019-08-26,39.7375,113000,"11:30:00",1,1
2019-08-26,40.425,114500,"11:45:00",1,1
2019-08-26,39.875,120000,"12:00:00",1,1
2019-08-26,39.875,121500,"12:15:00",1,1
2019-08-26,40.15,123000,"12:30:00",1,1
2019-08-26,39.875,124500,"12:45:00",1,1
2019-08-26,40.0125,130000,"13:00:00",1,1
2019-08-26,40.2875,131500,"13:15:00",1,1
2019-08-26,40.5625,133000,"13:30:00",1,1
2019-08-26,39.6,134500,"13:45:00",1,1
2019-08-26,40.0125,140000,"14:00:00",1,1
2019-08-26,39.7375,141500,"14:15:00",1,1
2019-08-26,39.7375,143000,"14:30:00",1,1
2019-08-26,40.15,144500,"14:45:00",1,1
2019-08-26,39.875,150000,"15:00:00",1,1
2019-08-26,39.7375,151500,"15:15:00",1,1
2019-08-26,39.6,153000,"15:30:00",1,1
2019-08-26,39.7375,154500,"15:45:00",1,1
2019-08-26,40.0125,160000,"16:00:00",1,1
2019-08-26,39.325,161500,"16:15:00",1,1
2019-08-26,39.325,163000,"16:30:00",1,1
2019-08-26,39.05,164500,"16:45:00",1,1
2019-08-26,39.325,170000,"17:00:00",1,1
2019-08-26,39.05,171500,"17:15:00",1,1
2019-08-26,38.775,173000,"17:30:00",1,1
2019-08-26,38.3625,174500,"17:45:00",1,1
2019-08-26,37.675,180000,"18:00:00",1,1
2019-08-26,38.0875,181500,"18:15:00",1,1
2019-08-26,37.8125,183000,"18:30:00",1,1
2019-08-26,37.675,184500,"18:45:00",1,1
2019-08-26,37.5375,190000,"19:00:00",1,1
2019-08-26,37.2625,191500,"19:15:00",1,1
2019-08-26,37.2625,193000,"19:30:00",1,1
2019-08-26,37.5375,194500,"19:45:00",1,1
2019-08-26,37.4,2e+05,"20:00:00",1,1
2019-08-26,37.2625,201500,"20:15:00",1,1
2019-08-26,37.125,203000,"20:30:00",0,1
2019-08-26,37.2625,204500,"20:45:00",0,1
2019-08-26,37.4,210000,"21:00:00",0,1
2019-08-26,37.4,211500,"21:15:00",0,1
2019-08-26,37.675,213000,"21:30:00",0,1
2019-08-26,37.4,214500,"21:45:00",0,1
2019-08-26,36.575,220000,"22:00:00",0,1
2019-08-26,36.4375,221500,"22:15:00",0,0
2019-08-26,36.1625,223000,"22:30:00",0,0
2019-08-26,36.025,224500,"22:45:00",0,0
2019-08-26,36.025,230000,"23:00:00",0,0
2019-08-26,36.025,231500,"23:15:00",0,0
2019-08-26,35.8875,233000,"23:30:00",0,0
2019-08-26,36.025,234500,"23:45:00",0,0
2019-08-27,36.1625,0,"00:00:00",0,0
2019-08-27,36.4375,1500,"00:15:00",0,0
2019-08-27,36.025,3000,"00:30:00",0,0
2019-08-27,35.8875,4500,"00:45:00",0,0
2019-08-27,35.8875,10000,"01:00:00",0,0
2019-08-27,35.8875,11500,"01:15:00",0,0
2019-08-27,35.75,13000,"01:30:00",0,0
2019-08-27,35.8875,14500,"01:45:00",0,0
2019-08-27,35.75,20000,"02:00:00",0,0
2019-08-27,35.75,21500,"02:15:00",0,0
2019-08-27,35.75,23000,"02:30:00",0,0
2019-08-27,35.75,24500,"02:45:00",0,0
2019-08-27,35.75,30000,"03:00:00",0,0
2019-08-27,35.75,31500,"03:15:00",0,0
2019-08-27,35.75,33000,"03:30:00",0,0
2019-08-27,35.75,34500,"03:45:00",0,0
2019-08-27,35.8875,40000,"04:00:00",0,0
2019-08-27,36.1625,41500,"04:15:00",0,0
2019-08-27,35.75,43000,"04:30:00",0,0
2019-08-27,35.6125,44500,"04:45:00",0,0
2019-08-27,35.75,50000,"05:00:00",0,0
2019-08-27,35.6125,51500,"05:15:00",0,0
2019-08-27,35.75,53000,"05:30:00",0,0
2019-08-27,35.6125,54500,"05:45:00",0,0
2019-08-27,35.8875,60000,"06:00:00",0,0
2019-08-27,37.5375,61500,"06:15:00",0,0
2019-08-27,35.8875,63000,"06:30:00",0,0
2019-08-27,36.025,64500,"06:45:00",1,0
2019-08-27,35.8875,70000,"07:00:00",1,0
2019-08-27,36.3,71500,"07:15:00",1,0
2019-08-27,37.8125,73000,"07:30:00",1,1
2019-08-27,37.8125,74500,"07:45:00",1,1
2019-08-27,38.6375,80000,"08:00:00",1,1
2019-08-27,38.6375,81500,"08:15:00",1,1
2019-08-27,38.775,83000,"08:30:00",1,1
2019-08-27,38.775,84500,"08:45:00",1,1
2019-08-27,39.6,90000,"09:00:00",1,1
2019-08-27,39.05,91500,"09:15:00",1,1
2019-08-27,39.325,93000,"09:30:00",1,1
2019-08-27,39.4625,94500,"09:45:00",1,1
2019-08-27,39.6,1e+05,"10:00:00",1,1
2019-08-27,40.15,101500,"10:15:00",1,1
2019-08-27,39.4625,103000,"10:30:00",1,1
2019-08-27,40.15,104500,"10:45:00",1,1
2019-08-27,39.875,110000,"11:00:00",1,1
2019-08-27,39.875,111500,"11:15:00",1,1
2019-08-27,40.2875,113000,"11:30:00",1,1
2019-08-27,40.0125,114500,"11:45:00",1,1
2019-08-27,40.15,120000,"12:00:00",1,1
2019-08-27,40.0125,121500,"12:15:00",1,1
2019-08-27,40.2875,123000,"12:30:00",1,1
2019-08-27,40.2875,124500,"12:45:00",1,1
2019-08-27,40.2875,130000,"13:00:00",1,1
2019-08-27,40.425,131500,"13:15:00",1,1
2019-08-27,40.15,133000,"13:30:00",1,1
2019-08-27,39.6,134500,"13:45:00",1,1
2019-08-27,39.875,140000,"14:00:00",1,1
2019-08-27,40.0125,141500,"14:15:00",1,1
2019-08-27,40.15,143000,"14:30:00",1,1
2019-08-27,40.15,144500,"14:45:00",1,1
2019-08-27,39.6,150000,"15:00:00",1,1
2019-08-27,40.15,151500,"15:15:00",1,1
2019-08-27,40.425,153000,"15:30:00",1,1
2019-08-27,40.975,154500,"15:45:00",1,1
2019-08-27,40.5625,160000,"16:00:00",1,1
2019-08-27,39.7375,161500,"16:15:00",1,1
2019-08-27,39.7375,163000,"16:30:00",1,1
2019-08-27,39.6,164500,"16:45:00",1,1
2019-08-27,39.325,170000,"17:00:00",1,1
2019-08-27,39.875,171500,"17:15:00",1,1
2019-08-27,39.1875,173000,"17:30:00",1,1
2019-08-27,39.05,174500,"17:45:00",1,1
2019-08-27,38.3625,180000,"18:00:00",1,1
2019-08-27,38.225,181500,"18:15:00",1,1
2019-08-27,38.775,183000,"18:30:00",1,1
2019-08-27,38.0875,184500,"18:45:00",1,1
2019-08-27,38.3625,190000,"19:00:00",1,1
2019-08-27,37.8125,191500,"19:15:00",1,1
2019-08-27,37.675,193000,"19:30:00",1,1
2019-08-27,38.0875,194500,"19:45:00",1,1
2019-08-27,38.225,2e+05,"20:00:00",1,1
2019-08-27,37.4,201500,"20:15:00",0,1
2019-08-27,37.2625,203000,"20:30:00",0,1
2019-08-27,37.5375,204500,"20:45:00",0,1
2019-08-27,37.4,210000,"21:00:00",0,1
2019-08-27,37.5375,211500,"21:15:00",0,1
2019-08-27,37.95,213000,"21:30:00",0,1
2019-08-27,37.5375,214500,"21:45:00",0,1
2019-08-27,36.7125,220000,"22:00:00",0,1
2019-08-27,36.575,221500,"22:15:00",0,0
2019-08-27,36.575,223000,"22:30:00",0,0
2019-08-27,36.4375,224500,"22:45:00",0,0
2019-08-27,36.1625,230000,"23:00:00",0,0
2019-08-27,36.4375,231500,"23:15:00",0,0
2019-08-27,36.575,233000,"23:30:00",0,0
2019-08-27,36.1625,234500,"23:45:00",0,0
2019-08-28,36.1625,0,"00:00:00",0,0
2019-08-28,36.3,1500,"00:15:00",0,0
2019-08-28,36.1625,3000,"00:30:00",0,0
2019-08-28,36.1625,4500,"00:45:00",0,0
2019-08-28,36.1625,10000,"01:00:00",0,0
